Institution,Institution URI
Berkeley National Laboratory,http://history.archives.mbl.edu/concepts/institution/6def0f31-d861-4ced-a352-93d2399ec183
Netherlands Institute For Brain Research,http://history.archives.mbl.edu/concepts/institution/10dc35f9-c9af-4e24-9127-8e03361b183e
Dept Of Zoology Northwestern University,http://history.archives.mbl.edu/concepts/institution/501503fe-054f-43bd-b60a-1d209188171d
William Patterson College,http://history.archives.mbl.edu/concepts/institution/ba600d48-7724-459e-b16f-88ebc4497449
Yale School Of Medicine,http://history.archives.mbl.edu/concepts/institution/10f1c2df-e454-4233-b297-fdf3fcae2f97
Thunder Bay Regional Cancer Centre,http://history.archives.mbl.edu/concepts/institution/fce16924-7e44-4e3d-b4de-c2cd416f810c
Johnson Foundation,http://history.archives.mbl.edu/concepts/institution/5a0dca03-68bb-4803-9770-e4ccf482e1b4
University Of Southampton,http://history.archives.mbl.edu/concepts/institution/d22fb147-95de-45c8-bd5a-630cc46804fb
University Of Vigo,http://history.archives.mbl.edu/concepts/institution/1cc8c907-f895-45bb-a83e-67fbfa345bd6
Department Of Genetics Development And Physiology Cornell University,http://history.archives.mbl.edu/concepts/institution/5f84e430-0df9-4dd6-a645-b682a9581699
Syracuse University And Medical College,http://history.archives.mbl.edu/concepts/institution/a2a6e86a-746b-4464-ab1d-f0988399658d
Marine Ecology Laboratory,http://history.archives.mbl.edu/concepts/institution/e4e1bd80-12e8-416b-8c58-917f2fbd12ea
Alaska Department Of Veteran Affairs,http://history.archives.mbl.edu/concepts/institution/0f6731ed-2e80-4481-98b0-a1acce52be33
Tufts University Sackler School,http://history.archives.mbl.edu/concepts/institution/81ecce40-a433-46a3-9836-7ba308f015ec
University Of New Hampshire,http://history.archives.mbl.edu/concepts/institution/a4a90b3f-c4fe-4124-88a8-10ea05540e3b
Scripps Clinic And Research Institute,http://history.archives.mbl.edu/concepts/institution/0861ab55-4aa8-44cd-9725-d8e87c1d1c38
Cuny Hunter College,http://history.archives.mbl.edu/concepts/institution/216ddecf-0b09-484c-8461-2aad26497b04
Visicu,http://history.archives.mbl.edu/concepts/institution/d8ef4596-9b33-47c4-a3bf-242973401286
Laboratory Of Surgical Research Harvard University Medical School,http://history.archives.mbl.edu/concepts/institution/1d5a9382-b478-4dd7-8660-e0ef9c983d90
University Of Texas Southwestern,http://history.archives.mbl.edu/concepts/institution/101604ea-2742-49ff-bb38-94ea7255e789
University Of Texas Health Science Center At San Antonio Barshop Institute,http://history.archives.mbl.edu/concepts/institution/4bb3aa5f-5644-48e1-b773-0e6814fe46ca
Fom Institute Amolf,http://history.archives.mbl.edu/concepts/institution/96d6540f-e1de-476b-b182-08195dfe73e4
Packer Collegiate Institute,http://history.archives.mbl.edu/concepts/institution/6d13547a-566a-4558-908e-6ffb76791453
Jackson Laboratory,http://history.archives.mbl.edu/concepts/institution/fdcbec4a-a0b9-4ca5-a1fd-3c0114660941
University Of Texas At Dallas,http://history.archives.mbl.edu/concepts/institution/416a0c62-05cc-4a22-8d43-ec332f2eef2b
Dept Of Zoology University Of Pittsburgh,http://history.archives.mbl.edu/concepts/institution/f6063850-606b-4d70-8f40-05da3ef27ab5
Southern Methodist University,http://history.archives.mbl.edu/concepts/institution/c06d376b-ae4f-4fc0-b3d9-1ad1b52f62a9
University Of Miami Medical School,http://history.archives.mbl.edu/concepts/institution/7a2d58e4-ad6c-4604-9e7a-92b6d8178bfb
Emory University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/42a8a0b3-3a02-4f75-b14b-47d16a9ae024
Montclair State College,http://history.archives.mbl.edu/concepts/institution/93f846c8-1a1e-4a84-9d4e-3088b281881c
University Of Barcelona,http://history.archives.mbl.edu/concepts/institution/63156d8c-e067-4ec1-a406-352305b657f2
Noble Foundation,http://history.archives.mbl.edu/concepts/institution/f6b82597-e079-44c6-a6f0-c819f668d185
Ucsf Medical School,http://history.archives.mbl.edu/concepts/institution/69f5b8f4-3e5e-44a0-ac1e-2cc26dd6b24d
University Of Alberta,http://history.archives.mbl.edu/concepts/institution/3728fd16-7e19-419e-b150-da77a8926c4d
University Of Quebec,http://history.archives.mbl.edu/concepts/institution/ac71b82d-255f-4c8c-a471-51f967f63dc7
Broad Institute Of Mit And Harvard,http://history.archives.mbl.edu/concepts/institution/07b9190d-032f-49e9-bb17-2b5094d0f3f3
Wellcome Trust,http://history.archives.mbl.edu/concepts/institution/7ef22ff6-0a25-4cb6-9bbf-0780593dec10
Massachusetts General Hospital,http://history.archives.mbl.edu/concepts/institution/e24c2a97-1039-4987-87ac-ac489eaf3193
University Graz,http://history.archives.mbl.edu/concepts/institution/2119dce4-a8a6-4df0-be45-8291d87cc25b
Upstate Medical Center,http://history.archives.mbl.edu/concepts/institution/1e1c93ae-ea5a-44b8-9f26-d2b2045131ff
Northwestern Medical Faculty Foundation,http://history.archives.mbl.edu/concepts/institution/68ba173a-7fb9-4105-a079-9af27341a334
College Of Medicine University Of Illinois,http://history.archives.mbl.edu/concepts/institution/4e855804-09b4-4549-9fda-53df4531ed92
Us Army Corps Of Engineers,http://history.archives.mbl.edu/concepts/institution/94410380-9cf3-40e4-bb06-db82cde90e7d
Scottish Association For Marine Science,http://history.archives.mbl.edu/concepts/institution/e1f2d496-25b9-4915-93e0-4cc6c79c2195
West Virginia University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/d5c7b3a7-dd43-4af6-9388-9123d829e584
Westvaco Forest Science Lab,http://history.archives.mbl.edu/concepts/institution/14e7ca6c-d103-4796-998a-96b04ead7d7a
Mead Westvaco,http://history.archives.mbl.edu/concepts/institution/2458f5c8-8fb3-4e4c-aedc-bbd0daa024ee
City College Of New York,http://history.archives.mbl.edu/concepts/institution/a5403d98-9043-40fb-b754-7218722858ae
V A Medical And Regional Office Center,http://history.archives.mbl.edu/concepts/institution/0a016a4c-16a6-491b-b0c9-2275ff065ec6
Massachusetts College Of Pharmacy And Health Sciences,http://history.archives.mbl.edu/concepts/institution/66b77a8d-d8af-41f1-879b-529bd82638d3
Fairbanks Museum,http://history.archives.mbl.edu/concepts/institution/f789bb42-f281-49bf-9c46-820f50ac516e
Wright Junior College,http://history.archives.mbl.edu/concepts/institution/a35cf91b-10cb-49db-a437-cb4d126aef5b
College Of Virgin Islands,http://history.archives.mbl.edu/concepts/institution/e5721a54-c937-4d79-a79d-12f0818fa9c3
Girls Normal School,http://history.archives.mbl.edu/concepts/institution/8250a9fe-692c-4024-a624-2f6213e9ddfa
Dorchester High School For Boys,http://history.archives.mbl.edu/concepts/institution/b74cf90f-8831-4b6b-a263-cec61df4eb99
Lake County Health Department,http://history.archives.mbl.edu/concepts/institution/7949c23e-b769-4db9-8020-868a9e1c765e
National Public Radio Online,http://history.archives.mbl.edu/concepts/institution/e93a3ea2-657e-4f19-9443-708030bb3caa
Eli Lilly Si Co,http://history.archives.mbl.edu/concepts/institution/aafedc87-27a6-4f20-9895-35a9a3b8548e
La Jolla Bioengineering Institute,http://history.archives.mbl.edu/concepts/institution/6516ae82-5c1e-4e16-b395-a4d8fbf37083
Ivic,http://history.archives.mbl.edu/concepts/institution/fe688dca-c602-42c7-bcbd-06d7b9a77054
Friday Harbor Labs,http://history.archives.mbl.edu/concepts/institution/25d94895-30f1-4d63-baf4-b617b9fa161a
Unilever Research Us Inc,http://history.archives.mbl.edu/concepts/institution/49d67215-617f-4c72-8db2-5a3d5853927f
Duke University,http://history.archives.mbl.edu/concepts/institution/a5ea3552-2faf-43c0-bbf2-464851579a25
University Of Southern Illinois,http://history.archives.mbl.edu/concepts/institution/0b5fc92e-99ae-43aa-9d5d-de62266f962e
Genomics Institute Of Novartis Research Foundation,http://history.archives.mbl.edu/concepts/institution/683318ca-d09c-4044-bf87-d04f230760a7
Mpi For Marine Microbiology,http://history.archives.mbl.edu/concepts/institution/53d3b3d7-fb1e-47af-b270-d63cccc9c151
Jersey City High School,http://history.archives.mbl.edu/concepts/institution/1a61e2f9-bbc1-4add-a02a-afec212490e8
Texas Tech University Health Sciences Center,http://history.archives.mbl.edu/concepts/institution/1afafd26-3200-4a1c-9f9e-e5ac41d6138d
New York Hosptial Medical College,http://history.archives.mbl.edu/concepts/institution/19673ae2-be04-4303-8a8c-f872969a235c
University Of Belsfast,http://history.archives.mbl.edu/concepts/institution/b72528bb-8007-4d3a-9dd7-29efc769df79
Biotechnology Research Institute,http://history.archives.mbl.edu/concepts/institution/ce4c4b72-b2f9-4746-8e65-9832ee9ba8a5
Ucla Medical Center,http://history.archives.mbl.edu/concepts/institution/b408238a-a265-4f79-b3c1-3d695e619b2c
Us Geological Survey,http://history.archives.mbl.edu/concepts/institution/5da3e61e-81ce-4bc7-8eb2-36621b4c7578
University Of Maryland Medical College,http://history.archives.mbl.edu/concepts/institution/63818d81-7074-4e10-873a-2425be3eb2a6
University Of Frankfurt,http://history.archives.mbl.edu/concepts/institution/6ea64a77-d8a2-400a-9d79-84cbb2138a2a
Healthcare Insights,http://history.archives.mbl.edu/concepts/institution/428bb3af-d5cd-44d5-b70c-1eaa975210d5
Cincinnati Childrens Hospital Research,http://history.archives.mbl.edu/concepts/institution/2197bcba-8ce9-4ac8-9463-9948ed2d77fc
Eotvos Lorand University,http://history.archives.mbl.edu/concepts/institution/707dd836-d7ac-4923-8517-11e981c2d075
Lilly Research Labs,http://history.archives.mbl.edu/concepts/institution/b2d457c1-4b8f-49d9-bbdc-400e998571a4
New Mexico Highlands University,http://history.archives.mbl.edu/concepts/institution/26e48579-5eae-447e-9ed5-ae77eb0dbeb2
Department Of Biology Middlebury College,http://history.archives.mbl.edu/concepts/institution/28cf20f3-b544-4905-a97a-a410c5e0a37a
Fish And Wildlife Service,http://history.archives.mbl.edu/concepts/institution/ebf92d28-a3e0-479c-9e8e-76b8c97c148b
Immaculata College,http://history.archives.mbl.edu/concepts/institution/a5450f27-a086-43d2-9836-76f12b000f0d
Marquette Gen Health Systems,http://history.archives.mbl.edu/concepts/institution/a3b601ce-76af-4223-aeff-960d40c252b0
Institute Of Reproduction And Regenerative Biology,http://history.archives.mbl.edu/concepts/institution/1ea2d01b-a510-4e38-b625-18de5dd7c518
Wwf Madagascar,http://history.archives.mbl.edu/concepts/institution/0a3c905c-97f4-4847-a2fd-eb2d89329eb5
Childrens Hospital Of Philadelphia,http://history.archives.mbl.edu/concepts/institution/67808e70-afd9-445f-98d4-84b494b9e6e5
University Of Colorado Medical School,http://history.archives.mbl.edu/concepts/institution/ec3d59e7-8151-4b30-b0bd-2414825daf39
New England Medical Center Hospital,http://history.archives.mbl.edu/concepts/institution/ec8b22d3-61ee-4ad7-ab3c-2236d2dda299
Retired,http://history.archives.mbl.edu/concepts/institution/2c9f15fa-9dc5-43dc-8a20-ced04770fe2c
Institute Of Opthalmology London,http://history.archives.mbl.edu/concepts/institution/11400703-8150-4863-aa1d-3ecf691b425a
Kenneth Dawson Company,http://history.archives.mbl.edu/concepts/institution/6e99fcf9-a6b1-4f69-bce7-b2e721a1cde2
Uc Davis,http://history.archives.mbl.edu/concepts/institution/f3d80cad-f966-4f95-89c3-345cbd70f177
University Of Lethbridge,http://history.archives.mbl.edu/concepts/institution/a54bf4b8-b711-45ed-9a88-b2d37d89b648
Georgetown University Medical School,http://history.archives.mbl.edu/concepts/institution/9dd9fe08-d936-4226-b517-3e8f1e78fd22
Bristol University,http://history.archives.mbl.edu/concepts/institution/8bd72401-af60-4011-9323-7395d0e627bc
National Eye Institute Nih,http://history.archives.mbl.edu/concepts/institution/50baa193-e09a-45fe-bfb7-0cc967a8ab61
Seiler Instruments And Mfg Company Inc,http://history.archives.mbl.edu/concepts/institution/70364531-ef13-45d0-98c9-b20264bac824
West Virginia Wesleyan College,http://history.archives.mbl.edu/concepts/institution/f08000a5-6896-444f-8a2e-a06c5a3be681
Radchffe College,http://history.archives.mbl.edu/concepts/institution/906abcf7-e127-4a2b-b8ab-6dd985c25fbf
Naval Regional Medical Center,http://history.archives.mbl.edu/concepts/institution/72c7cf37-e6e6-418a-b932-5317c365e0a1
Johns Hopkins College,http://history.archives.mbl.edu/concepts/institution/b7b0ecab-56cc-4473-a490-ba4f68f40c1f
Bridgeport Hospital,http://history.archives.mbl.edu/concepts/institution/2dfb21ba-1d2d-4d51-a51a-45be25721296
Marine Biology Station,http://history.archives.mbl.edu/concepts/institution/234e90bc-a6a7-4dcf-bdb6-d9c0bceb88e0
Allegheny University,http://history.archives.mbl.edu/concepts/institution/8194fb7f-aa44-4a96-a2c9-3997ea3b7bbf
Noaa Marine Fisheries Laboratory,http://history.archives.mbl.edu/concepts/institution/6303d5d1-7eea-4b36-ba80-a2f62374bf30
Marine Biological Laboratory University Of Colorado Boulder,http://history.archives.mbl.edu/concepts/institution/20f5f8b0-9f93-431a-9cca-ae23fcaa8638
Ibm,http://history.archives.mbl.edu/concepts/institution/6454c16c-4f1b-4d74-8529-505592908517
Omaha High School,http://history.archives.mbl.edu/concepts/institution/9d63fed4-d74e-45b3-83ba-79059f33ba37
School Of Public Health Johns Hopkins University,http://history.archives.mbl.edu/concepts/institution/ff46f51b-a049-430c-affc-f94428a0a8a0
School Of Medicine University Of California Los Angeles,http://history.archives.mbl.edu/concepts/institution/03c8c845-d459-4f72-89b3-983a33b9e33d
Hallahan High School,http://history.archives.mbl.edu/concepts/institution/635f007b-8484-48ec-8e64-2c1f7871b946
Brothers College Of Drew University,http://history.archives.mbl.edu/concepts/institution/fe64451a-7eba-49ab-81e2-a880146a43f4
Ecosystems Center,http://history.archives.mbl.edu/concepts/institution/43e33a67-1232-4be7-9e87-239e1dd386ee
Lake Region State College,http://history.archives.mbl.edu/concepts/institution/3b120761-1bc5-40a6-a559-7f0c54bfc1a2
Xolegio De La Immaculada Concepcion,http://history.archives.mbl.edu/concepts/institution/7babf929-e4df-4edf-959c-9d5bdacb5731
National Center For Research Resources,http://history.archives.mbl.edu/concepts/institution/6d3c9bbc-f39b-4a50-bf7e-f39ae2f577e6
University Of Dallas,http://history.archives.mbl.edu/concepts/institution/020c18c3-0a32-49a4-8300-18192fdec191
Middlesex Hospital,http://history.archives.mbl.edu/concepts/institution/780a692e-8235-4937-91d6-90e64c98cdd5
University Of Vermont,http://history.archives.mbl.edu/concepts/institution/bad3c082-70f6-47d3-8705-a7f3e46da71d
Sheffield Scientific School,http://history.archives.mbl.edu/concepts/institution/993ff7e4-1825-4996-ae60-2b04a8de85f1
Veterans Administration Hospital,http://history.archives.mbl.edu/concepts/institution/35096963-6a17-4ee3-9799-c676764207f1
Instituto De Biotecnologia Unam,http://history.archives.mbl.edu/concepts/institution/21c7ba41-c489-4834-a924-ac8074834ae8
Risoe National Laboratory,http://history.archives.mbl.edu/concepts/institution/31043cae-5593-4d21-a78c-50acbeccbe5a
Laboratory Of Molecular Immunology Walter And Eliza Hall Institute For Medical Research,http://history.archives.mbl.edu/concepts/institution/d8463893-a4f2-4981-bb79-37345baeaa23
Naval Dental Research Institute,http://history.archives.mbl.edu/concepts/institution/cad16ee3-3540-4f01-9af8-0af40abf26b2
Sars International Centre For Marine Biology,http://history.archives.mbl.edu/concepts/institution/9d7dda8e-7a5e-4965-9d81-82a96ee29ae4
Freelance Tv New Reporter Producer,http://history.archives.mbl.edu/concepts/institution/0d8a31b4-ef49-4e3a-852e-17ca48dcbf94
National Institutes Of Health Gerontology Research Center,http://history.archives.mbl.edu/concepts/institution/67fad154-f408-440d-9522-6606be363e12
Dyson Institute For Vision Research,http://history.archives.mbl.edu/concepts/institution/4f15877e-be9b-4599-bb86-8055c54ec6ab
Long Island College Hospital,http://history.archives.mbl.edu/concepts/institution/6fd3bef4-bd02-409b-8634-763cdac8fc31
First 5 Tulare County,http://history.archives.mbl.edu/concepts/institution/378874fe-1e17-452d-aa18-34655bfb8293
University Of Ottawa,http://history.archives.mbl.edu/concepts/institution/564c685f-997a-456d-81c5-59a23f4db6ab
University Of Texas Austin,http://history.archives.mbl.edu/concepts/institution/b40c82e2-d267-4555-a796-86869370c78e
Proteome Inc,http://history.archives.mbl.edu/concepts/institution/f8b0e622-f318-40f5-9681-2deb9ff86f4f
National Institute Of Medical Sciences And Nutrition,http://history.archives.mbl.edu/concepts/institution/f7e62c3c-b935-4cd0-9d21-c5d33d399ed4
Washington State University,http://history.archives.mbl.edu/concepts/institution/fd62215c-9b26-4645-be9d-37c2260b61c2
Womans College University Of North Carolina,http://history.archives.mbl.edu/concepts/institution/48be75c8-6f32-4652-b400-486d857d75c1
Marshfield Medical Research Foundation,http://history.archives.mbl.edu/concepts/institution/648ffb74-1d60-4a7d-a87d-a393d5082948
