Location,Location URI
"florance, italy",http://history.archives.mbl.edu/concepts/location/9b7626fb-b94b-4b10-af18-26ec5481ffcd
"qousair, homs, syria",http://history.archives.mbl.edu/concepts/location/b8ade4af-601e-432f-804c-51c0fe1a145a
parkside,http://history.archives.mbl.edu/concepts/location/52fb9136-5b0c-41ac-b5ef-9a2e120777b4
"st. johnsbury, vt",http://history.archives.mbl.edu/concepts/location/902d50ac-05d9-4bb4-b0e5-42970adbf07c
"kiel, germany",http://history.archives.mbl.edu/concepts/location/7b5e329f-e87d-4095-a344-b9ad77bfd339
"wellesley, mass",http://history.archives.mbl.edu/concepts/location/9b0bea2c-a9e4-4eec-818e-5a0dfa8137b8
"port huron, mi",http://history.archives.mbl.edu/concepts/location/97355ce0-9930-4425-aa2c-047859872995
"lincoln street, new haven, ct",http://history.archives.mbl.edu/concepts/location/aa299637-32fc-4122-83b6-a4c0b3144cd7
w. africa,http://history.archives.mbl.edu/concepts/location/cc11b54a-b6ed-45dc-a65d-d602dfc01b22
"basel, switzerland",http://history.archives.mbl.edu/concepts/location/65ad79e0-9792-460f-ad83-e74d4131b629
"littleneck, ny",http://history.archives.mbl.edu/concepts/location/d049256b-f31f-4157-a1fe-bd50ec1eaa0c
tunisia,http://history.archives.mbl.edu/concepts/location/79a5b56c-bde6-4f9c-9adc-2a2fb63b9802
ca,http://history.archives.mbl.edu/concepts/location/22ce5a3e-143f-471e-8a3b-3adf507e0ce6
"abington, pa",http://history.archives.mbl.edu/concepts/location/509e1e73-a582-4fd1-9133-59733d3bd786
"north adams, ma",http://history.archives.mbl.edu/concepts/location/732d54bf-cddb-4e04-aca6-9c5ccd715088
oak ridge national laboratory,http://history.archives.mbl.edu/concepts/location/621da69a-1d67-4d16-8d05-74c8c8c3e912
"east falmouth, mass",http://history.archives.mbl.edu/concepts/location/6172796e-b16b-4a5c-84c3-8c75905d5c86
"geneva, switzerland",http://history.archives.mbl.edu/concepts/location/fcb88f33-bebb-46d2-8283-ce1736850a81
"hockessin, de",http://history.archives.mbl.edu/concepts/location/d9d702ab-dcb6-4636-8555-b6007d74eeda
"1685 university ave., new york, ny",http://history.archives.mbl.edu/concepts/location/bd5aaf4f-478d-447d-b3a2-91c522ead20a
ct,http://history.archives.mbl.edu/concepts/location/85e1ef20-e613-429c-a0b7-ee000176a524
sharp & dohme,http://history.archives.mbl.edu/concepts/location/0409cc8e-54a8-415c-938a-e463c2dd94a2
"2541 michigan ave, chicago, il",http://history.archives.mbl.edu/concepts/location/15daa1c0-459e-4f34-8b4d-83df29cad98f
"miinchen, germany",http://history.archives.mbl.edu/concepts/location/f2557b68-22a7-4a48-82f1-4ffe4b0009c9
"liege, belgium",http://history.archives.mbl.edu/concepts/location/f2d8ec68-85c6-47e9-b4ca-abb4ba4591e2
"bolton, ma",http://history.archives.mbl.edu/concepts/location/62c2f97b-7360-4cf3-8503-17acd6941f12
naples,http://history.archives.mbl.edu/concepts/location/5aea02fd-5be7-418c-b8e4-9c84a085afef
"east boston, ma",http://history.archives.mbl.edu/concepts/location/130dfd6a-1002-4434-9b8e-d1f3423f40a2
"1595 woodward ave., lakewood, oh",http://history.archives.mbl.edu/concepts/location/9aeb379b-2c95-4838-9393-773a372fe667
"buckhannou, wv",http://history.archives.mbl.edu/concepts/location/960907c0-f69c-4ee2-999c-c27e4015cd46
"riverton, il",http://history.archives.mbl.edu/concepts/location/97d93f77-4134-4b3d-beea-f1e767ae104c
colby college,http://history.archives.mbl.edu/concepts/location/e593529c-b618-4205-aaf8-09ebfa7f2067
"lillie, france",http://history.archives.mbl.edu/concepts/location/a1b84332-805d-46f0-9211-af288223b7ca
"190 riverside drive, new york, ny 24",http://history.archives.mbl.edu/concepts/location/0ae4c97f-59a3-4f84-9134-5a250cb437a3
"warren, ma",http://history.archives.mbl.edu/concepts/location/b2dedd7e-fafc-4efe-a67c-68da454745d6
spain,http://history.archives.mbl.edu/concepts/location/02fc7cca-37a3-4e21-8029-ca1a4d5523a3
"columbia, ny",http://history.archives.mbl.edu/concepts/location/a4aaee70-5ddb-4c9b-a0a7-f9cb853ff231
laboratory of neurophysiology institutes of health,http://history.archives.mbl.edu/concepts/location/b5e898b8-dd02-40c4-8ff9-0792b00e5220
"562 west 150th street, new york, ny",http://history.archives.mbl.edu/concepts/location/73ebbd64-0bcf-4c49-a51a-33cb4dc86b4f
"south hadley, ma",http://history.archives.mbl.edu/concepts/location/29a775e7-b213-4a81-a81c-e71a95b8f105
"booth bay harbor, me",http://history.archives.mbl.edu/concepts/location/366dc0d7-0457-4bed-9e62-fafc59dc83c5
u. k.,http://history.archives.mbl.edu/concepts/location/4e5bd87d-dff3-4d00-a604-66b5e598c82b
va,http://history.archives.mbl.edu/concepts/location/096e887f-aab2-400e-b1fc-8ecae69a288e
rockefeller institute,http://history.archives.mbl.edu/concepts/location/a8a4865d-a35a-459e-914f-56752d6ef44d
"madreas, india",http://history.archives.mbl.edu/concepts/location/d45d7bf1-d33d-4259-8dfd-8eb5d34f00b3
"blauvelt, ny",http://history.archives.mbl.edu/concepts/location/ebe2b58f-d6df-43ea-877c-1d423cf5cff3
"rocky river 16, oh",http://history.archives.mbl.edu/concepts/location/be7c282a-934c-4783-aaa4-338faa71a49e
"ps6, new york",http://history.archives.mbl.edu/concepts/location/e13c14ca-48d0-47fc-bc36-ea08457fb166
"112 east 74th st., new york, ny",http://history.archives.mbl.edu/concepts/location/91cc6676-54a3-494b-ac27-ad5bfdbcda2d
"cromwell, ct",http://history.archives.mbl.edu/concepts/location/fc332f2d-5918-46e6-9b6e-30686061c030
"mansfield, pa",http://history.archives.mbl.edu/concepts/location/b84eac7f-56ed-42ec-8bc2-018ca79affba
"belgrade, yugoslavia",http://history.archives.mbl.edu/concepts/location/c378845f-18d5-4f3a-bf20-2da593ddd3f9
santa cruz,http://history.archives.mbl.edu/concepts/location/0e5a0037-e2ad-4d07-9ca8-b4708ba3981c
"1185 park ave., new york, ny",http://history.archives.mbl.edu/concepts/location/732ab577-074e-416b-8cb1-012485183550
"quebec, canada",http://history.archives.mbl.edu/concepts/location/254c552e-d15d-4dec-9284-3beecc016e7f
woods hole.,http://history.archives.mbl.edu/concepts/location/f1857aef-4c0e-4018-ba6a-a55b377f059a
"darmstadt, germnay",http://history.archives.mbl.edu/concepts/location/e874c99b-eddd-4753-869f-2630d7d52e85
columbia,http://history.archives.mbl.edu/concepts/location/bb6b1d17-bc71-4be6-8fd5-0dbabd105344
"orange, ma",http://history.archives.mbl.edu/concepts/location/bd4446da-8640-4533-8bdc-8420a60a5442
"2321 n. calvert street, baltimore, md",http://history.archives.mbl.edu/concepts/location/29bf1719-1578-4076-85a9-8f3606c124a7
"4826 kimbark avenue, northampton, ma",http://history.archives.mbl.edu/concepts/location/ea00c3b2-e969-4391-8433-3e0fd29c1635
indonesia,http://history.archives.mbl.edu/concepts/location/6138f0e6-1c90-42d4-8f29-f1c61e7876ee
"sweet briar, va",http://history.archives.mbl.edu/concepts/location/951ca0d2-2699-4770-afa3-eb9528e084ba
inc.,http://history.archives.mbl.edu/concepts/location/b73ecf9c-3a27-413b-9bd8-d171a8bee396
geneseo,http://history.archives.mbl.edu/concepts/location/e31022fa-f2dd-4d25-a084-8615bee52f36
"ashland, wi",http://history.archives.mbl.edu/concepts/location/99b30949-e09a-4788-8051-5643688e9f19
"edinbrugh, scotland",http://history.archives.mbl.edu/concepts/location/86552f1e-1b3a-48b0-b0e8-c8bc8bab1593
"philadelophia, pa",http://history.archives.mbl.edu/concepts/location/8e58e1c2-35b5-4986-a253-e92d31a80be8
national institutes of health,http://history.archives.mbl.edu/concepts/location/fe6c47a4-0d95-4fd7-bee8-8ceabae44366
"fayetteville, ar",http://history.archives.mbl.edu/concepts/location/cff9e450-2b26-4d30-b4f6-28029ef0a9d2
"east cleveland, oh",http://history.archives.mbl.edu/concepts/location/3f96d892-0465-4ea5-bbce-db1f46b656c9
"grinnell, io",http://history.archives.mbl.edu/concepts/location/bcb477b3-1bb4-4ba2-b5ed-7706d7e2ec53
riverside,http://history.archives.mbl.edu/concepts/location/e2a19484-5e30-4134-a8b5-bfb07c297cbe
"grinnell, ia",http://history.archives.mbl.edu/concepts/location/2f7bedaa-b6cb-4b0a-8f79-276af527a38a
"914 highland avenue, fall river, ma",http://history.archives.mbl.edu/concepts/location/c30c42a4-b96b-464a-827f-322b7a64a8bf
cruk,http://history.archives.mbl.edu/concepts/location/bdcf8afa-651f-4ad0-a79e-08e6ed2a7d76
"1801 loring place, bronx, ny",http://history.archives.mbl.edu/concepts/location/0ad0fd3c-1f25-465e-bb75-e6b1e52bb10d
naval medical research institute,http://history.archives.mbl.edu/concepts/location/4c2b932b-4e00-494c-8006-6b8c708cf232
"downstate medical center, brookyln",http://history.archives.mbl.edu/concepts/location/0f81ed23-b454-4d2b-bf60-c097192716db
munich,http://history.archives.mbl.edu/concepts/location/1f2f5e61-8267-4a1f-b639-5fe0577216ca
"834 marietta ave., lancaster, pa",http://history.archives.mbl.edu/concepts/location/033d23d8-2710-4e45-bf5f-48859e92d76c
zimbabwe,http://history.archives.mbl.edu/concepts/location/fa613bf6-b207-4952-81fd-1bd237fe08e9
belgium,http://history.archives.mbl.edu/concepts/location/918a149f-9a0f-40a0-80c6-f45eec3417a6
"morristown, nj",http://history.archives.mbl.edu/concepts/location/ca0793f9-8ad6-42d9-91b1-db283d62cff8
"perth amboy, nj",http://history.archives.mbl.edu/concepts/location/bec118dd-99d1-4177-b264-c4e8b5f234e4
"500 washington avenue, yonkers, ny",http://history.archives.mbl.edu/concepts/location/5d0589c5-14e3-4ea9-b8cb-fc69b424831d
"tuxedo, ny",http://history.archives.mbl.edu/concepts/location/d4d7428b-537f-450c-9e6f-0f795f3db5dc
england.,http://history.archives.mbl.edu/concepts/location/aa03c21b-7ac0-48bd-b888-ab982e310702
"chestnut place, jamaica plain, ma",http://history.archives.mbl.edu/concepts/location/8dee8788-f63b-4702-b5a6-da0476a18534
"randolph, nh",http://history.archives.mbl.edu/concepts/location/1ab3b836-7169-40fd-945b-c33e5bbc9f38
"south hadley, mass",http://history.archives.mbl.edu/concepts/location/d5265248-ab11-4e8e-86f2-2e039ac3d649
"wayton, mo",http://history.archives.mbl.edu/concepts/location/6df50e31-6eaf-4ef8-9995-3139752c71e2
w. i.,http://history.archives.mbl.edu/concepts/location/1f0c716d-849c-4f69-a596-0fd0ac019935
massachusettes,http://history.archives.mbl.edu/concepts/location/b5eda65a-f603-4083-bce5-82a3dd7c6274
berkeley/university of california,http://history.archives.mbl.edu/concepts/location/c9aaba90-4df4-4bb9-a56c-088c786135f2
frankfurt germany,http://history.archives.mbl.edu/concepts/location/1dc6591c-3a8b-4f20-a8bb-0848fbae4198
"northampton, ma",http://history.archives.mbl.edu/concepts/location/e5dc2979-ff8c-43b0-b56d-6ccdda64576f
"braintree, mass",http://history.archives.mbl.edu/concepts/location/39671a17-b96b-4042-a3bc-f3c4df7d2409
"124 franklin street, fall river, ma",http://history.archives.mbl.edu/concepts/location/b3e0b08b-8c99-4917-8523-a9ff53b01b33
lost angeles,http://history.archives.mbl.edu/concepts/location/c9e0f700-1e25-4e23-be54-04b14edc1060
"hochshule, switzerland",http://history.archives.mbl.edu/concepts/location/9ff73ce4-9c6c-452b-a24e-d1c7c3453a05
st. louis university school,http://history.archives.mbl.edu/concepts/location/991e566e-2382-4673-8025-510c11634c63
trinidad and tobago,http://history.archives.mbl.edu/concepts/location/f33c5765-acf8-4a66-a978-25e47796c94c
"holyoke, ma",http://history.archives.mbl.edu/concepts/location/eeafb998-0f77-41f1-9efe-7861a1f15579
staten island,http://history.archives.mbl.edu/concepts/location/94b8b9f8-edde-4626-abc1-77ed02acbdf1
"hammond, la",http://history.archives.mbl.edu/concepts/location/c5296c15-e3cc-41bd-ae3f-7b24b3072ebf
anchorage,http://history.archives.mbl.edu/concepts/location/4f07a333-41e3-435d-aef8-e29d15cf0fd4
"kent, england",http://history.archives.mbl.edu/concepts/location/21d17e46-eb97-49ab-ac9b-a5935bce17f9
fort worth,http://history.archives.mbl.edu/concepts/location/f100ef13-004f-4107-b8eb-e0ab0c9f1da7
"albion, mi",http://history.archives.mbl.edu/concepts/location/f4b5c0b2-f946-464c-bd32-4737852c4b86
"everett, washington",http://history.archives.mbl.edu/concepts/location/cb10d737-b316-4afe-82c3-89a44a96e637
"south boston, ma",http://history.archives.mbl.edu/concepts/location/15d4783b-6bea-49f9-ae95-9230482c3a80
federated states of micronesia,http://history.archives.mbl.edu/concepts/location/5f05bcf0-3148-4cb8-9429-b0ccdbb1bb05
"2017 de lancey place, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/20cafcca-2deb-4fbe-8a27-a9438e6c7b6c
"lima, peru",http://history.archives.mbl.edu/concepts/location/9c26ee93-c717-4579-b6da-dc872df54cd9
"calcutta, indiana",http://history.archives.mbl.edu/concepts/location/64ea5698-0ee6-4e75-9290-aa2c3875c729
"45 park street, buffalo, ny",http://history.archives.mbl.edu/concepts/location/c123842c-e30a-47c2-b51b-6e986731b327
washington,http://history.archives.mbl.edu/concepts/location/f9acc405-116b-4b38-bf93-f07a800b6236
"montreal, canada",http://history.archives.mbl.edu/concepts/location/87d7ed17-d3e9-4093-87a9-7bcaf8faa4d9
"deift, netherlands",http://history.archives.mbl.edu/concepts/location/e5c2db31-73a0-48cf-8ff7-31e801475e76
"28 west 97th street, new york, ny",http://history.archives.mbl.edu/concepts/location/feca64aa-fe48-4751-92ad-e721f544f3ee
"alicante, spain",http://history.archives.mbl.edu/concepts/location/8e8c1b76-80c0-4975-a809-eafc95032298
"utica, ny",http://history.archives.mbl.edu/concepts/location/89cbb988-a1f9-4fc8-bff5-5f5525afb9c8
"new south wales, australia",http://history.archives.mbl.edu/concepts/location/4241251c-6153-4651-96bd-9d072880f02b
"concord, ma",http://history.archives.mbl.edu/concepts/location/6f27ace6-d4e9-4f34-acc8-be7a6526243c
"cold spring harbor, li?",http://history.archives.mbl.edu/concepts/location/b54ac9cd-873b-4457-bc10-3c322aec9b06
"flushing, ny",http://history.archives.mbl.edu/concepts/location/d9aeff08-3348-4622-8e14-6e069ac47cfc
"iowa city, iowa",http://history.archives.mbl.edu/concepts/location/d4ff9065-3e90-4d1b-89f5-90310838532c
"albany, ny",http://history.archives.mbl.edu/concepts/location/cbae40a6-3f0d-418e-88cd-44c81f156ef6
"olivet, mi",http://history.archives.mbl.edu/concepts/location/7fe02ccc-180c-45f0-80ee-6e406eb53d9c
"koin, germany",http://history.archives.mbl.edu/concepts/location/993c5684-f47e-49f1-aeb1-c34f704d19b9
"cleveland, oh",http://history.archives.mbl.edu/concepts/location/b62bbb98-2416-4cdc-ac04-cf1d89fb893c
"richmond, va",http://history.archives.mbl.edu/concepts/location/31815305-e5a0-497e-ad8d-74ccf98591c4
washington university,http://history.archives.mbl.edu/concepts/location/d3587a64-9329-40ee-ad64-6530c47ec6db
"lock haven, pa",http://history.archives.mbl.edu/concepts/location/33162b23-0092-4f6f-bebc-243dcc206a0d
"boulder, co 90302",http://history.archives.mbl.edu/concepts/location/e7dde62a-0092-4a09-826a-8646ed9d901b
"heemstede, holland",http://history.archives.mbl.edu/concepts/location/89e9ff44-7f32-4774-b2eb-b02001782f33
"333 west 77th street, new york, ny",http://history.archives.mbl.edu/concepts/location/f808d29f-92e2-4602-8814-62b1b00fd204
"beloit, wi",http://history.archives.mbl.edu/concepts/location/dc0bb759-574c-4374-afbb-9460304a6407
"turino, itlay",http://history.archives.mbl.edu/concepts/location/a54e1d43-da4e-4288-bd23-f9e5f7c554b7
downstate medical center in brooklyn,http://history.archives.mbl.edu/concepts/location/13473f57-7e7d-4625-bbc8-63b29c103336
carnegie institution of washington,http://history.archives.mbl.edu/concepts/location/6e405543-c75d-48e1-adce-03750cc47954
"salem, nj",http://history.archives.mbl.edu/concepts/location/020ce695-bb61-40fe-a2b9-e8e58a07d692
cayey,http://history.archives.mbl.edu/concepts/location/3bbd2294-e658-4fe3-8987-e6d3e8effda7
"cannan, nyu",http://history.archives.mbl.edu/concepts/location/a41a1e35-6418-4472-a0f2-df65b314e154
"braintree, ma",http://history.archives.mbl.edu/concepts/location/3b8e9b73-1c62-4115-9f4d-c475c38c138f
inc,http://history.archives.mbl.edu/concepts/location/5f6e3b15-4242-4a33-b690-2dc067922491
"austin, tx",http://history.archives.mbl.edu/concepts/location/08b660ee-6c11-43f7-b357-0393dda5bf47
orono,http://history.archives.mbl.edu/concepts/location/b2ba9a5a-c0c4-4787-ab6e-02dc528459de
"foochow, china",http://history.archives.mbl.edu/concepts/location/2849f4ec-1ae2-467a-9af8-eecc855473f4
"woodbury, nj",http://history.archives.mbl.edu/concepts/location/5a043e57-93c0-4753-afaa-a823fda86750
"geneva, ny",http://history.archives.mbl.edu/concepts/location/66584c49-63d0-4465-aec8-6c2916a4dfd5
"309 w. 99th street, new york, ny",http://history.archives.mbl.edu/concepts/location/464fbcc7-8a26-4587-86ba-9cd264ddba1f
"tochigi-ken, japan",http://history.archives.mbl.edu/concepts/location/fab38725-7c1c-4cbe-8da9-dcc8cc748fed
national institute of neurological diseases and stroke,http://history.archives.mbl.edu/concepts/location/6827024e-62b7-4eb0-ad4e-34bcfeb572cb
baltimore county,http://history.archives.mbl.edu/concepts/location/79b05fb1-b8ca-4a17-9450-b2547ee6e7c2
tufts university,http://history.archives.mbl.edu/concepts/location/d38db047-8297-478e-a475-8932c625f976
skirball institute,http://history.archives.mbl.edu/concepts/location/a17267c4-55a4-49f3-b753-e34c81e81ad0
"sioux city, ia",http://history.archives.mbl.edu/concepts/location/7bd4d7ca-4aab-443f-9af1-17262dfda1fc
"408 warren crescent, norfolk, va",http://history.archives.mbl.edu/concepts/location/f28f3a6b-1408-490d-ac8f-54b7834c30ad
irvine,http://history.archives.mbl.edu/concepts/location/babe701c-34ac-4117-b4b5-3d7f35c872c5
"carmel, ca",http://history.archives.mbl.edu/concepts/location/0c0cb2e3-9701-4e43-b5c9-c9181283d022
"748 jackson boulevard, chicago, il",http://history.archives.mbl.edu/concepts/location/254178ca-84ed-4f29-8732-482730c6fe5e
"1232 maison blanche building, new orleans, la",http://history.archives.mbl.edu/concepts/location/113bd24c-bb0a-45c2-9dd7-1ca02f7212f3
brooklyn college,http://history.archives.mbl.edu/concepts/location/e121cf48-7268-4bc1-b482-050bb3d89fa4
"1119 boston rd., bronx, ny",http://history.archives.mbl.edu/concepts/location/a8270a07-d0c6-445d-9688-e835f00cfc9c
"cranston, ri",http://history.archives.mbl.edu/concepts/location/f6d130a6-4230-4bf9-a795-c3e9103f589a
army chemical center,http://history.archives.mbl.edu/concepts/location/74452fa5-bebd-4e48-b18c-20a5a7a568ea
n. y.,http://history.archives.mbl.edu/concepts/location/e1fdfa35-21b5-4b48-a1f8-580fc8e9852d
