Last Name,Person URI,First Name,Role,Year,Subject
Stern,http://history.archives.mbl.edu/concepts/person/65f2098b-b9c3-4d18-881e-4e5e14321bad,Kurt G,Library Readers,1943,
Wolf,http://history.archives.mbl.edu/concepts/person/1dadc87a-acc9-4799-baa2-d7bcd77b0a40,Opal M,Library Readers,1943,
Woodward,http://history.archives.mbl.edu/concepts/person/92e7c1df-56a6-456a-afd9-837f203147b9,Alvalyn E,Library Readers,1943,
Burden,http://history.archives.mbl.edu/concepts/person/1c7e1b6b-5133-4a7d-a689-0fc7bd1968e7,Rhoda L,Beginners,1943,
Grell,http://history.archives.mbl.edu/concepts/person/258f60c2-06c7-4fd7-8cf1-7639210b8ead,Sisltr Mary,Beginners,1943,
Hinchey,http://history.archives.mbl.edu/concepts/person/34fc98f5-cb2c-4f9c-8c86-5cc156568c80,M Catherine,Beginners,1943,
Hopkins,http://history.archives.mbl.edu/concepts/person/2f56edbb-e1f3-4239-9273-19c2d483606b,Alice,Beginners,1943,
Jacobs,http://history.archives.mbl.edu/concepts/person/7219211d-c365-43a8-9e80-a08e4c033992,Athleen R,Beginners,1943,
Jaeger,http://history.archives.mbl.edu/concepts/person/c8541e95-9785-4217-be80-dedc9fdd595d,Lucena,Beginners,1943,
Jenkins,http://history.archives.mbl.edu/concepts/person/040c2a28-164b-41b6-9267-c28ae6b4eba0,Janet R,Beginners,1943,
Keister,http://history.archives.mbl.edu/concepts/person/cbefaf17-4bb1-42d9-b6f4-6586e64078c2,Margaret Louise,Beginners,1943,
Lawniezak,http://history.archives.mbl.edu/concepts/person/6a85e05d-06ad-4d4d-afd3-7d55a51e2963,Sister Mary J,Beginners,1943,
Lefevre,http://history.archives.mbl.edu/concepts/person/d91cdc12-ada2-4e4c-8576-3a58c924b5d5,Paul G,Beginners,1943,
Lehman,http://history.archives.mbl.edu/concepts/person/da7dbbbf-3380-49a5-981a-6ebf43a8d9fb,Gene,Beginners,1943,
Littrell,http://history.archives.mbl.edu/concepts/person/42393ea2-5673-472a-9a47-3c69d8674214,Jae L,Beginners,1943,
Marks,http://history.archives.mbl.edu/concepts/person/f53f79ce-12a0-4487-9201-4e858a709228,Mildred Helen,Beginners,1943,
Mortensen,http://history.archives.mbl.edu/concepts/person/0933d5e1-c50a-4e01-aa52-38b8806b34a4,Edith,Beginners,1943,
Philbrick,http://history.archives.mbl.edu/concepts/person/38192ca1-4b52-4caf-9ad4-0658e3f14916,Madeline G,Beginners,1943,
Price,http://history.archives.mbl.edu/concepts/person/62a07b6f-407f-4fcc-8967-15386d3bde9d,Winston Harvey,Beginners,1943,
Satake,http://history.archives.mbl.edu/concepts/person/a28bef70-4ee8-4526-bbb3-a620cf5a0db8,Jack N,Beginners,1943,
Wilson,http://history.archives.mbl.edu/concepts/person/f3c22b41-98f2-443f-affb-f5b2ef2911ba,Walter L,Beginners,1943,
Witkus,http://history.archives.mbl.edu/concepts/person/05556a0e-6705-4f97-a6f5-6ccb2c3bb92c,Eleanor Ruth,Beginners,1943,
Abell,http://history.archives.mbl.edu/concepts/person/ab84e13a-59fe-4bf8-960a-6fa3b028a408,Richard G,Independent,1944,
Addison,http://history.archives.mbl.edu/concepts/person/09864f5f-dc06-4432-96fa-600fe4187bd8,William H F,Independent,1944,
Allee,http://history.archives.mbl.edu/concepts/person/752cb092-eee1-4082-8b2d-ab97ff29680b,Warder C,Independent,1944,
Anderson,http://history.archives.mbl.edu/concepts/person/b6ea0e46-2d31-4e51-96e9-5a807a568b53,Rubert S,Independent,1944,
Ballentine,http://history.archives.mbl.edu/concepts/person/4d6f4d30-7df1-46f5-8935-4352547bcdb4,Robert G,Independent,1944,
Barth,http://history.archives.mbl.edu/concepts/person/aa8b3657-b79a-482c-9250-9007ae848e22,Lester G,Independent,1944,
Bartlett,http://history.archives.mbl.edu/concepts/person/dfb1052b-25be-4c7d-b366-020b619cf9aa,James H Jr,Independent,1944,
Belcher,http://history.archives.mbl.edu/concepts/person/bcad5e2b-ff2e-44f9-93b2-d31d4d5c73a3,Jane C,Independent,1944,
Berger,http://history.archives.mbl.edu/concepts/person/29ff9a2f-a680-495d-9207-d1cc631ae3fa,Charles A,Independent,1944,
Bergmann,http://history.archives.mbl.edu/concepts/person/3cdf2db1-d8af-41da-86ec-56a99c96fc04,Werner,Independent,1944,
Bertholf,http://history.archives.mbl.edu/concepts/person/0512ff1b-c1d9-4bc5-864f-496724551a69,Lloyd Millard,Independent,1944,
Brown,http://history.archives.mbl.edu/concepts/person/cb0b9f17-7e1d-4d2c-82e9-d6cdef677592,Dugald S,Independent,1944,
Brownell,http://history.archives.mbl.edu/concepts/person/655a51a6-3230-43f6-9f3a-14ee0f1f1109,Katharine A,Independent,1944,
Buck,http://history.archives.mbl.edu/concepts/person/53d95cd3-4aa3-4bd3-9c5d-3c87d1a815c2,John B,Independent,1944,
Budington,http://history.archives.mbl.edu/concepts/person/42906f60-0754-4f4f-92d1-da0528722a14,Robert A,Independent,1944,
Bullock,http://history.archives.mbl.edu/concepts/person/bc5452be-f728-490b-a65e-688a597c8ac0,Theodore H,Independent,1944,
Burbanck,http://history.archives.mbl.edu/concepts/person/e42f65b5-44a4-4f92-a3c8-56c04bd36013,William D,Independent,1944,
Chambers,http://history.archives.mbl.edu/concepts/person/14a8af5f-572e-4c42-a71b-de8a35f0dd3f,Robert Jr,Independent,1944,
Clark,http://history.archives.mbl.edu/concepts/person/ab0e6b8d-c3c3-4879-a7ea-598756bf2755,Eleanorl,Independent,1944,
Clark,http://history.archives.mbl.edu/concepts/person/cc530640-fd51-4e02-bf2a-abefec234bed,Eliot R,Independent,1944,
Clement,http://history.archives.mbl.edu/concepts/person/ddab4daa-1530-4530-b234-0de106ef71d7,Anthony C,Independent,1944,
Clowes,http://history.archives.mbl.edu/concepts/person/51d07b9a-6217-4821-869e-720fdca41262,George H A,Independent,1944,
Conklin,http://history.archives.mbl.edu/concepts/person/bd8ca982-c86e-4bac-9c0d-5ed38ae4046e,Edward G,Independent,1944,
Copeland,http://history.archives.mbl.edu/concepts/person/933a1763-fa8c-4119-8dcc-3027f2e129b3,Manton,Independent,1944,
Costello,http://history.archives.mbl.edu/concepts/person/33ebf990-baa1-46df-9da9-719975b25f5c,Donald P,Independent,1944,
Crampton,http://history.archives.mbl.edu/concepts/person/6d8f7106-c0f1-4391-82c3-61e457e2c519,Henry Edward,Independent,1944,
Croasdale,http://history.archives.mbl.edu/concepts/person/0ae261df-ebc1-4298-8390-5c6ff1a56082,Hannah T,Independent,1944,
Cutkomp,http://history.archives.mbl.edu/concepts/person/6813db6e-94ad-4432-b2b0-21c30eeedc04,Laurence K,Independent,1944,
Elliott,http://history.archives.mbl.edu/concepts/person/0b86bb7f-3f36-43bb-b00a-a67df0b5824f,S D,Independent,1944,
Failla,http://history.archives.mbl.edu/concepts/person/4c87ab8d-e027-401b-979a-14629f3b3870,G,Independent,1944,
Froehlich,http://history.archives.mbl.edu/concepts/person/68826dca-81fe-442c-95ed-30b668bdc126,Alfred,Independent,1944,
Galtsoff,http://history.archives.mbl.edu/concepts/person/03c6b447-e3a5-4c74-bb87-7c73a44c9fd1,Paul S,Independent,1944,
Garrey,http://history.archives.mbl.edu/concepts/person/d25cade6-af15-40f4-b576-a987cfc1a784,Walter E,Independent,1944,
Giese,http://history.archives.mbl.edu/concepts/person/e06937c7-991e-43f2-907d-929073525cee,Arthur C,Independent,1944,
Glaser,http://history.archives.mbl.edu/concepts/person/d3d19e9c-687f-48e5-b9a2-2f304c8699f9,Otto Charles,Independent,1944,
Goodchild,http://history.archives.mbl.edu/concepts/person/a0cec855-8817-4684-8bb7-4a67686bf68d,Chauncey G,Independent,1944,
Gorbman,http://history.archives.mbl.edu/concepts/person/9b1291c8-b57a-466b-a1b9-002c002c5bea,Aubrey,Independent,1944,
Grand,http://history.archives.mbl.edu/concepts/person/6ada6108-2d97-4088-9d0c-acd2f723232c,C G,Independent,1944,
Grell,http://history.archives.mbl.edu/concepts/person/41dfe250-a0d9-4f57-8af1-f5f9b19aaccc,Sister Mary,Independent,1944,
Hallock,http://history.archives.mbl.edu/concepts/person/a1a021b6-2eb5-4669-a0ef-0a12f89d36c5,Frances A,Independent,1944,
Hamburger,http://history.archives.mbl.edu/concepts/person/a9297b38-9868-420d-90d6-4d4b571d9b39,Viktor,Independent,1944,
Harnly,http://history.archives.mbl.edu/concepts/person/3953ad56-3851-4326-b1ec-b304a7399056,Morris H,Independent,1944,
Harris,http://history.archives.mbl.edu/concepts/person/0f917b1e-c792-4fb4-9979-ef5372fdfc2e,Daniel L,Independent,1944,
Hartman,http://history.archives.mbl.edu/concepts/person/e7e867e2-fc88-405b-ad36-1a0c0e4a6731,Frank A,Independent,1944,
Harvey,http://history.archives.mbl.edu/concepts/person/943b6933-a857-4c01-8088-9a575e71e3d1,Edmund Newton,Independent,1944,
Harvey,http://history.archives.mbl.edu/concepts/person/bccc1d21-ee40-4c15-ac7f-360f8f61d2c6,Ethel Browne,Independent,1944,
Heilbrunn,http://history.archives.mbl.edu/concepts/person/f6279538-2bcb-49d1-a7d9-d031f3bc8355,Lewis V,Independent,1944,
Hiatt,http://history.archives.mbl.edu/concepts/person/e4bc3343-7661-4db3-ade1-4a99799c00f0,Edwin P,Independent,1944,
Hopkins,http://history.archives.mbl.edu/concepts/person/fbf40961-565a-405f-9bad-01b072b50205,Hoyt S,Independent,1944,
Jacobs,http://history.archives.mbl.edu/concepts/person/4f2b9d77-03a3-4c41-9aa4-8064bde348f4,Merkel H,Independent,1944,
Kempton,http://history.archives.mbl.edu/concepts/person/b9bce057-21d0-4491-a7e6-5979463020b1,Rudolf T,Independent,1944,
Knowlton,http://history.archives.mbl.edu/concepts/person/a44f4533-9e71-4c12-9299-07fda770dc89,Frank P,Independent,1944,
Krahl,http://history.archives.mbl.edu/concepts/person/f31d35c5-49ef-448d-aaa4-3e1387f5f572,Maurice E,Independent,1944,
Lancefield,http://history.archives.mbl.edu/concepts/person/d3b5902c-d96e-4b8c-a6c0-dc2bb569d266,Rebecca C,Independent,1944,
Lavin,http://history.archives.mbl.edu/concepts/person/14ced01f-c954-44c6-a908-d00856defa7c,George I,Independent,1944,
Lazarow,http://history.archives.mbl.edu/concepts/person/570f694c-aa67-44f4-853e-ceef440a8cd3,Arnold,Independent,1944,
Levy,http://history.archives.mbl.edu/concepts/person/5a70d2a7-4f31-47aa-a5cd-8cd4cc412a0a,Milton,Independent,1944,
Lewis,http://history.archives.mbl.edu/concepts/person/21d294f0-b11b-48a8-beb2-659ded63d65e,Margaret Reed,Independent,1944,
Lewis,http://history.archives.mbl.edu/concepts/person/915b40b0-dae9-4573-a768-d4c2b64ec0a2,Warren H,Independent,1944,
Liebman,http://history.archives.mbl.edu/concepts/person/1446ee87-7fee-4725-a40f-cd878de30477,Emil,Independent,1944,
Lillie,http://history.archives.mbl.edu/concepts/person/884d4f89-94f9-4e4b-a8e3-4005e9bf8686,Ralph Stayner,Independent,1944,
Little,http://history.archives.mbl.edu/concepts/person/315696da-42aa-45b9-bc50-08e045bfffdb,Elbert P,Independent,1944,
Loch Head,http://history.archives.mbl.edu/concepts/person/5f5ed275-6665-40eb-a69d-097922b53986,John H,Independent,1944,
Mcclung,http://history.archives.mbl.edu/concepts/person/83070c72-3e09-4f2d-871d-108f97f7cf21,Clarence E,Independent,1944,
Mcelroy,http://history.archives.mbl.edu/concepts/person/51ab3934-49e0-4451-b91c-762a96a505e3,William D,Independent,1944,
Maclean,http://history.archives.mbl.edu/concepts/person/e9f3b66d-88c5-4704-abc0-82eb9f871052,Bernice L,Independent,1944,
Mcmaster,http://history.archives.mbl.edu/concepts/person/b2c6d3cb-8d0c-4488-8e05-2fe4acb8afcc,Philip D,Independent,1944,
Marsland,http://history.archives.mbl.edu/concepts/person/bff75a08-6b9f-4acd-961f-9ee23cb0c4b2,Douglas A,Independent,1944,
Mast,http://history.archives.mbl.edu/concepts/person/e33c6987-6acd-457f-b96d-277f7c1d7129,S 0,Independent,1944,
Mathews,http://history.archives.mbl.edu/concepts/person/0dfc7917-4961-46c2-9423-04f4234ba308,Albert P,Independent,1944,
Memhard,http://history.archives.mbl.edu/concepts/person/2f0b0796-4140-4102-a124-a115be9e420e,Allen R,Independent,1944,
Metz,http://history.archives.mbl.edu/concepts/person/c310369f-9576-4e65-912e-2ed6f360314c,Charles B,Independent,1944,
Metz,http://history.archives.mbl.edu/concepts/person/b3e949d9-ee15-4bd0-bac8-29bb7aa09f8b,Charles W,Independent,1944,
Michaelis,http://history.archives.mbl.edu/concepts/person/5812a8bb-ebce-4bf2-af20-157845ac7650,Leonor,Independent,1944,
Nachmansohn,http://history.archives.mbl.edu/concepts/person/765739b4-2870-43f6-8d2a-5c890a429c4b,David,Independent,1944,
Oppenheimer,http://history.archives.mbl.edu/concepts/person/4ce9a09f-7c00-48ba-887a-dc090f2966ac,Jane M,Independent,1944,
Osterhout,http://history.archives.mbl.edu/concepts/person/45aa0f6a-77a6-491e-b48c-48fa4c27c6be,Winthrop J V,Independent,1944,
Parker,http://history.archives.mbl.edu/concepts/person/9093aa0a-d422-4c64-aa43-49492b30981b,George Howard,Independent,1944,
Parpart,http://history.archives.mbl.edu/concepts/person/0e767341-aa1a-4175-90b9-811771c565c8,Arthur K,Independent,1944,
Pierce,http://history.archives.mbl.edu/concepts/person/5742fded-ff70-43fe-9c71-4baa009a43f7,Madelene E,Independent,1944,
Pollister,http://history.archives.mbl.edu/concepts/person/88966a5a-4d91-4846-9153-1b2cc6a3d31d,Arthur W,Independent,1944,
Reid,http://history.archives.mbl.edu/concepts/person/98786369-9e53-4a2b-9c07-961e8c1e45a2,W Malcolm,Independent,1944,
Renn,http://history.archives.mbl.edu/concepts/person/61e3ca10-f68e-4753-9e32-18a470b3b320,Charles E,Independent,1944,
Reynolds,http://history.archives.mbl.edu/concepts/person/e6526bdd-6e5a-4121-b84c-4f3d11e24797,J Paul,Independent,1944,
Richards,http://history.archives.mbl.edu/concepts/person/4007045b-38d1-437f-8a40-af381ebf8aeb,A Glenn Jr,Independent,1944,
Rogick,http://history.archives.mbl.edu/concepts/person/57d249e3-9007-4070-8660-c8da8723a742,Mary Dora,Independent,1944,
Rugh,http://history.archives.mbl.edu/concepts/person/bff42511-a800-408e-bbac-3070c0c6e37e,Roberts,Independent,1944,
Schaeffer,http://history.archives.mbl.edu/concepts/person/115a6018-d75d-4fad-bdae-31b3a4ca996e,Asa A,Independent,1944,
Schallek,http://history.archives.mbl.edu/concepts/person/7f5ea9d4-834a-43b1-ae2f-bce8326ea8ef,William B,Independent,1944,
Scharrer,http://history.archives.mbl.edu/concepts/person/a58523f1-bee3-457d-b0bf-2095e4bdd749,Ernst A,Independent,1944,
Schmitt,http://history.archives.mbl.edu/concepts/person/9ab2b612-ff24-4811-929a-f7ec5d0ee919,Francis 0,Independent,1944,
Scott,http://history.archives.mbl.edu/concepts/person/1c068ece-8eb1-4a38-a955-3627da768707,Sister Florence Marie,Independent,1944,
Shapiro,http://history.archives.mbl.edu/concepts/person/1a70d4c5-87c4-4125-bad3-30ef830f435b,Harry H,Independent,1944,
Sichel,http://history.archives.mbl.edu/concepts/person/7492035e-19a8-4c9c-990f-a1ec47f3a199,Ferdinand J M,Independent,1944,
Steinbach,http://history.archives.mbl.edu/concepts/person/5f615ce0-b97e-4dd8-8b38-c76d0ea1edb5,Henry B,Independent,1944,
Stewart,http://history.archives.mbl.edu/concepts/person/c0aaadb0-18da-48bc-b38a-0a71b897f220,Dorothy R,Independent,1944,
Stokey,http://history.archives.mbl.edu/concepts/person/94c50495-d8d2-42cd-aa1c-448fde59a947,Alma G,Independent,1944,
Stunkard,http://history.archives.mbl.edu/concepts/person/2fb60f6d-b4b5-4cbb-a78c-9e121de92b32,Horace W,Independent,1944,
Tapt,http://history.archives.mbl.edu/concepts/person/8e1979d1-181a-437d-9433-f7d6738c6d30,Charles H,Independent,1944,
Taylor,http://history.archives.mbl.edu/concepts/person/24ea7ed8-6c7a-4106-9c98-e50704260e9e,William Randolph,Independent,1944,
Tewinkel,http://history.archives.mbl.edu/concepts/person/98943120-1760-470b-9ad0-680e036f79e2,Lois E,Independent,1944,
Troedsson,http://history.archives.mbl.edu/concepts/person/1cb164a2-9ad4-40c7-9b12-9823e6579060,Pauline H,Independent,1944,
Wainio,http://history.archives.mbl.edu/concepts/person/8e15edd3-6a29-423d-936e-2e23cb9b0829,Walter W,Independent,1944,
Watterson,http://history.archives.mbl.edu/concepts/person/c2cd8f0c-551b-46d5-8710-cfe83b46e71e,Ray L,Independent,1944,
Wenrich,http://history.archives.mbl.edu/concepts/person/edd50d6b-c48b-4073-9683-5e5b6b83da9b,David H,Independent,1944,
Whiting,http://history.archives.mbl.edu/concepts/person/62e184df-d9a8-4626-bf08-3d8aa33bcedb,Anna R,Independent,1944,
Whiting,http://history.archives.mbl.edu/concepts/person/13b06fd2-94d5-40d3-bb67-73614e92bb69,Phineas W,Independent,1944,
Wichterman,http://history.archives.mbl.edu/concepts/person/11e64da8-1057-465a-9bd2-e98d43d32293,Ralph,Independent,1944,
Witkus,http://history.archives.mbl.edu/concepts/person/05556a0e-6705-4f97-a6f5-6ccb2c3bb92c,Eleanor Ruth,Independent,1944,
Wrinch,http://history.archives.mbl.edu/concepts/person/7e096d3a-70ec-4125-bef7-f006fc7b4f91,Dorothy,Independent,1944,
Yntema,http://history.archives.mbl.edu/concepts/person/ba30ef65-8c40-4a21-88ae-154fca361905,Chester L,Independent,1944,
Zweifach,http://history.archives.mbl.edu/concepts/person/f3729a0c-4692-4fed-b963-7a2088daacc8,Benjamin W,Independent,1944,
Edelman,http://history.archives.mbl.edu/concepts/person/e61026e6-7623-4393-8dea-b6a7aab557f0,Abraham,Beginners,1944,
Hermanson,http://history.archives.mbl.edu/concepts/person/c396376b-0cde-451c-ab89-c56b6d264189,Virginia,Beginners,1944,
Jaeger,http://history.archives.mbl.edu/concepts/person/c8541e95-9785-4217-be80-dedc9fdd595d,Lucena,Beginners,1944,
Keister,http://history.archives.mbl.edu/concepts/person/2372b942-2cfc-4216-aabf-ceaeb51b03dd,Margaretl,Beginners,1944,
Koopman,http://history.archives.mbl.edu/concepts/person/6a7fdd9f-74a7-40eb-9981-07ce0a9428ec,Karl Friedrich,Beginners,1944,
Krugelis,http://history.archives.mbl.edu/concepts/person/65a7305f-37f9-4969-9d65-7c7a5393159f,Edith J,Beginners,1944,
Lehman,http://history.archives.mbl.edu/concepts/person/da7dbbbf-3380-49a5-981a-6ebf43a8d9fb,Gene,Beginners,1944,
Low,http://history.archives.mbl.edu/concepts/person/e1681d5f-99a9-40ca-be62-be20f2a2b44b,Ruth H,Beginners,1944,
Mortensen,http://history.archives.mbl.edu/concepts/person/0933d5e1-c50a-4e01-aa52-38b8806b34a4,Edith,Beginners,1944,
Schneyer,http://history.archives.mbl.edu/concepts/person/e22ee19e-9167-4c06-9f45-3a4be4e7cda9,Leon H,Beginners,1944,
Sisselman,http://history.archives.mbl.edu/concepts/person/82ea46c8-53de-4ede-bf57-13021faf9155,Charlotte B,Beginners,1944,
Amberson,http://history.archives.mbl.edu/concepts/person/78d095b8-418c-45a4-a3fe-20090713d338,William R,Library Readers,1944,
Anderson,http://history.archives.mbl.edu/concepts/person/bf138570-9005-4bbe-b7f6-b05b983bc592,Thomas F,Library Readers,1944,
Armstrong,http://history.archives.mbl.edu/concepts/person/4868d0e8-14e6-4cf3-85e2-099b8e40d288,Philip B,Library Readers,1944,
Bevelander,http://history.archives.mbl.edu/concepts/person/ad9ad85c-6b17-4b3a-b3e3-266a38efb039,Gerrit,Library Readers,1944,
Bissonnette,http://history.archives.mbl.edu/concepts/person/f6d7d344-246b-4a7c-8e2e-6819c8d57d75,Thomas Hume,Library Readers,1944,
Bodian,http://history.archives.mbl.edu/concepts/person/4e63469c-7ef5-4e77-a82e-eb15687c444e,David,Library Readers,1944,
Cahen,http://history.archives.mbl.edu/concepts/person/4ce80e2f-2396-4249-8162-3cd772ab58ad,Raymond L,Library Readers,1944,
Cassidy,http://history.archives.mbl.edu/concepts/person/5aef4468-f791-44b9-a00c-57a43d503462,Harold G,Library Readers,1944,
Choucroun,http://history.archives.mbl.edu/concepts/person/a82456e0-4c14-4c6f-b76e-3d51c78243ef,Nine,Library Readers,1944,
Clarke,http://history.archives.mbl.edu/concepts/person/2b3d5733-b95b-4b1e-9150-6cc6c9cde47b,Robert W,Library Readers,1944,
Cox,http://history.archives.mbl.edu/concepts/person/5546c19e-bbd2-4202-82e7-4de4e0c24a6a,Edwardh,Library Readers,1944,
Dische,http://history.archives.mbl.edu/concepts/person/d859f56d-54bd-4407-b542-892f2702db62,Zachariou5,Library Readers,1944,
Faust,http://history.archives.mbl.edu/concepts/person/23c758b1-2857-4ac7-b3c6-6db62cc54c81,Ernest C,Library Readers,1944,
Fridemann,http://history.archives.mbl.edu/concepts/person/1b9b2d2d-9c8d-471e-9a77-75cdddcd6f47,Ulrich,Library Readers,1944,
Furth,http://history.archives.mbl.edu/concepts/person/036e27bf-5011-4d01-aee4-0e704513ea48,Jacob,Library Readers,1944,
